radio,mcc,mnc,lac,cid,psc,lon,lat,range,samples,changeable,created,updated,averagesignal
LTE,228,1,1919,18746370,-1,8.6941,47.5401,1860,29,1,1602383812,1725151564,0
LTE,228,1,3636,18545155,-1,8.7009,47.5316,1000,27,1,1602383872,1711851522,0
LTE,228,1,3636,18545154,-1,8.7001,47.5244,1000,68,1,1602383891,1725151564,0
LTE,228,1,3636,19226371,-1,8.6947,47.4976,1010,147,1,1602384111,1725889293,0
LTE,228,1,3636,19226370,-1,8.6999,47.4926,838,123,1,1602384141,1725889293,0
LTE,228,1,3636,18548738,-1,8.7017,47.4897,1000,58,1,1602384182,1725889293,0
LTE,228,1,3636,19198211,-1,8.7025,47.4868,612,101,1,1602384192,1725889293,0
LTE,228,1,3636,18960129,-1,8.7046,47.48,817,112,1,1602384221,1725889293,0
LTE,228,1,3636,18960130,-1,8.7062,47.4708,1332,104,1,1602384251,1725889294,0
LTE,228,1,505,18890756,-1,8.4659,47.4039,1000,72,1,1602385562,1722113237,0
LTE,228,1,3131,18983686,-1,8.4761,47.4005,766,115,1,1602385602,1726243143,0
LTE,228,1,3131,19083779,-1,8.488,47.3952,790,106,1,1602385662,1725379928,0
LTE,228,1,3131,18978817,-1,8.4883,47.3954,661,102,1,1602385672,1723939501,0
LTE,228,1,3131,16909828,-1,8.4998,47.3934,1000,5,1,1602385842,1685615534,0
LTE,228,1,1616,19359747,-1,8.5143,47.3915,1888,115,1,1602385972,1719959043,0
LTE,228,1,4343,19080194,-1,8.46,47.336,2770,125,1,1602386822,1723195987,0
LTE,228,1,4343,19134982,-1,8.4273,47.2876,1251,107,1,1602387102,1722353294,0
LTE,228,1,4343,19196166,-1,8.4325,47.2751,1410,103,1,1602387122,1722267969,0
LTE,228,1,4343,19134981,-1,8.4269,47.2815,1513,89,1,1602387132,1722267969,0
LTE,228,1,4343,19196163,-1,8.4327,47.2755,8239,105,1,1602387192,1721769783,0
LTE,228,1,4343,19196165,-1,8.4477,47.2687,768,119,1,1602387232,1721299931,0
LTE,228,1,4343,18820358,-1,8.4518,47.2443,1896,108,1,1602387242,1724252287,0
LTE,228,1,4343,18820357,-1,8.4586,47.2325,1304,129,1,1602387352,1725285307,0
LTE,228,1,4343,18767620,-1,8.4639,47.2247,1310,132,1,1602387382,1725285307,0
LTE,228,1,4343,18767619,-1,8.469,47.2151,980,131,1,1602387452,1719768320,0
LTE,228,1,303,18364420,-1,8.4672,47.209,7770,167,1,1602387482,1721769783,0
LTE,228,1,303,18364422,-1,8.4555,47.1964,1742,99,1,1602387532,1719768318,0
LTE,228,1,303,18651398,-1,8.4533,47.194,1201,104,1,1602387562,1722267977,0
LTE,228,1,303,18654212,-1,8.4535,47.1966,761,102,1,1602387572,1708265555,0
LTE,228,1,303,18651397,-1,8.451,47.1885,828,126,1,1602387592,1722267977,0
LTE,228,1,303,18654213,-1,8.4387,47.1911,1342,107,1,1602387612,1722267977,0
LTE,228,1,303,17474817,-1,8.4334,47.1802,6679,90,1,1602387652,1722353292,0
LTE,228,1,303,17474818,-1,8.4323,47.1688,9280,90,1,1602387692,1719768318,0
LTE,228,1,303,17679106,-1,8.4295,47.1551,7776,34,1,1602387752,1706530269,0
LTE,228,1,303,18878721,-1,8.434,47.1508,7277,42,1,1602387782,1725149764,0
LTE,228,1,303,18878722,-1,8.4392,47.1463,6777,27,1,1602387802,1725149764,0
LTE,228,1,303,18618113,-1,8.4455,47.1411,9071,58,1,1602387822,1725149764,0
LTE,228,1,303,18872067,-1,8.4495,47.1301,5064,60,1,1602387872,1725149764,0
LTE,228,1,303,18872065,-1,8.4531,47.1218,1280,38,1,1602387932,1725149764,0
LTE,228,1,303,18772993,-1,8.4528,47.1111,3116,32,1,1602387962,1725149764,0
LTE,228,1,303,18757379,-1,8.4593,47.0945,1000,71,1,1602388042,1713445748,0
LTE,228,1,303,18757377,-1,8.4675,47.0893,4519,14,1,1602388092,1693000021,0
LTE,228,1,303,18757378,-1,8.4714,47.0866,2695,70,1,1602388102,1713445748,0
LTE,228,1,303,18579971,-1,8.4857,47.0791,2496,101,1,1602388132,1713445748,0
LTE,228,1,303,18583043,-1,8.5114,47.0618,5229,89,1,1602388222,1713445748,0
LTE,228,1,303,18024964,-1,8.5264,47.0524,2139,29,1,1602388342,1692999810,0
LTE,228,1,303,18024967,-1,8.5433,47.046,1000,27,1,1602388402,1692999750,0
LTE,228,1,303,18723330,-1,8.5502,47.0433,3216,31,1,1602388452,1713445747,0
LTE,228,1,303,17449218,-1,8.5682,47.0478,2630,25,1,1602388492,1713445747,0
LTE,228,1,303,17193731,-1,8.5781,47.0246,3027,102,1,1602388632,1696787222,0
LTE,228,1,303,18283522,-1,8.6179,46.9697,5371,4,1,1602388932,1692999231,0
LTE,228,1,303,19245825,-1,8.6128,46.9808,6630,14,1,1602389002,1692999211,0
LTE,228,1,303,18283525,-1,8.6169,46.954,6275,8,1,1602389202,1692999011,0
LTE,228,1,303,18237185,-1,8.6259,46.8858,4772,28,1,1602389512,1692998530,0
LTE,228,1,303,18441985,-1,8.6181,46.924,3444,19,1,1602389582,1692998719,0
LTE,228,1,303,18698498,-1,8.6236,46.894,1503,30,1,1602389832,1692998553,0
LTE,228,1,303,18698499,-1,8.6145,46.8908,3154,22,1,1602389872,1692998520,0
LTE,228,1,303,18237187,-1,8.6203,46.881,5791,82,1,1602389912,1692998481,0
LTE,228,1,303,18739203,-1,8.6324,46.8588,3180,51,1,1602389972,1692998421,0
LTE,228,1,303,18584833,-1,8.6349,46.859,3180,33,1,1602390022,1692998379,0
LTE,228,1,303,18584834,-1,8.6332,46.8509,1000,36,1,1602390052,1692998350,0
LTE,228,1,303,18687746,-1,8.6441,46.8208,1134,25,1,1602390202,1692998229,0
LTE,228,1,303,18687745,-1,8.6616,46.8019,1587,50,1,1602390262,1692998030,0
LTE,228,1,303,18687748,-1,8.6587,46.8062,1649,97,1,1602390372,1692998069,0
LTE,228,1,303,18578178,-1,8.6673,46.7798,1292,39,1,1602390412,1692998009,0
LTE,228,1,303,18726401,-1,8.5928,46.6768,1612,23,1,1602392872,1692997415,0
LTE,228,1,2525,18236163,-1,8.6082,46.5267,1000,32,1,1602393953,1692996571,0
LTE,228,1,2525,18236161,-1,8.6178,46.5262,1000,32,1,1602393982,1692996548,0
LTE,228,1,2525,19126530,-1,8.6592,46.517,2856,87,1,1602394102,1692996141,0
LTE,228,1,2525,19126529,-1,8.6803,46.5157,2130,97,1,1602394192,1692996101,0
LTE,228,1,2525,18577667,-1,8.694,46.5141,1078,63,1,1602394252,1692996051,0
LTE,228,1,2525,18577665,-1,8.7029,46.5119,6237,25,1,1602394312,1692996000,0
LTE,228,1,2525,18714883,-1,8.8671,46.4062,2901,82,1,1602395082,1692995326,0
LTE,228,1,2525,18714882,-1,8.8928,46.3848,1532,102,1,1602395182,1692995141,0
LTE,228,1,2525,18864386,-1,8.9161,46.3745,1030,56,1,1602395282,1692995030,0
LTE,228,1,2525,18864385,-1,8.9428,46.3623,9628,101,1,1602398863,1692994961,0
LTE,228,1,2525,18606082,-1,8.9661,46.3457,2345,48,1,1602398973,1692994820,0
LTE,228,1,2525,18606081,-1,8.9764,46.3309,4149,76,1,1602399053,1692994781,0
LTE,228,1,2525,19171843,-1,8.9816,46.3158,1040,57,1,1602399133,1692994711,0
LTE,228,1,2525,17209609,-1,8.9915,46.2888,1000,21,1,1602399263,1692994531,0
LTE,228,1,2525,18580483,-1,9.0351,46.2182,1169,76,1,1602399613,1692994269,0
LTE,228,1,2525,18894849,-1,9.0087,46.1933,4320,72,1,1602399773,1692994079,0
LTE,228,1,2525,18598403,-1,9.0143,46.1913,4144,24,1,1602399803,1692994040,0
LTE,228,1,2525,18894852,-1,8.9982,46.1793,6067,64,1,1602399863,1692413668,0
LTE,228,1,2525,17498115,-1,8.9296,46.1416,6191,38,1,1602400253,1692413992,0
LTE,228,1,2525,17498116,-1,8.9198,46.1321,1923,40,1,1602400332,1692413996,0
LTE,228,1,1414,17772293,-1,8.9241,46.1198,2934,29,1,1602400403,1692414053,0
LTE,228,1,1414,18613249,-1,8.9289,46.1123,1384,64,1,1602400423,1692993529,0
LTE,228,1,1414,18613251,-1,8.9256,46.0927,6282,124,1,1602400493,1692993391,0
LTE,228,1,1414,18926850,-1,8.9243,46.0769,4528,45,1,1602400613,1692993338,0
LTE,228,1,1414,18927110,-1,8.928,46.0635,1087,46,1,1602400663,1692414273,0
LTE,228,1,1414,18927109,-1,8.9274,46.0557,4123,53,1,1602400703,1692414301,0
LTE,228,1,1414,16996621,-1,8.9282,46.0398,1000,24,1,1602400793,1692414352,0
LTE,228,1,1414,19212296,-1,8.9221,46.0236,1000,15,1,1602400883,1692414419,0
LTE,228,1,1414,18895878,-1,8.9147,46.0092,3153,23,1,1602400943,1692414495,0
LTE,228,1,1414,18895876,-1,8.9165,46.0007,2249,134,1,1602400953,1692414582,0
LTE,228,1,1414,17914882,-1,8.9288,45.9864,1153,46,1,1602401053,1692414644,0
LTE,228,1,808,17161479,-1,9.6661,47.3923,1097,9,1,1601798235,1695995766,0
LTE,228,1,808,19056132,-1,9.4551,47.4682,1378,52,1,1601799255,1725629646,0
LTE,228,1,808,19056134,-1,9.4448,47.4681,1000,24,1,1601799305,1725629646,0
LTE,228,1,808,19064838,-1,9.4162,47.4424,1000,69,1,1601799415,1725629646,0
LTE,228,1,808,19155462,-1,9.3339,47.4201,1000,71,1,1601799685,1725889288,0
LTE,228,1,2929,18840833,-1,9.2151,47.4281,1204,88,1,1601799995,1725461726,0
LTE,228,1,2929,18840835,-1,9.1949,47.4339,1280,101,1,1601800035,1725461727,0
LTE,228,1,1919,18957315,-1,9.0208,47.4661,1028,59,1,1601800495,1725629599,0
LTE,228,1,1919,18906627,-1,8.9924,47.4732,1748,44,1,1601800575,1725461763,0
LTE,228,1,1919,18584324,-1,8.8113,47.537,2093,102,1,1601801015,1726320134,0
LTE,228,1,1919,18584325,-1,8.7898,47.532,1248,112,1,1601801075,1726320133,0
LTE,228,1,3636,18955270,-1,8.773,47.5301,1171,104,1,1601801125,1726320133,0
LTE,228,1,3232,19228930,-1,8.6185,47.4114,969,117,1,1601802005,1725629589,0
LTE,228,1,2828,19333123,-1,8.2956,47.4423,674,118,1,1601803965,1722866229,0
LTE,228,1,505,19310339,-1,8.4099,47.4027,2833,21,1,1603327537,1726949284,0
LTE,228,1,505,19310337,-1,8.4143,47.3998,2478,50,1,1603327631,1726949284,0
LTE,228,1,505,18670598,-1,8.418,47.3988,865,119,1,1603327641,1726014843,0
LTE,228,1,3131,19083781,-1,8.4918,47.3917,3778,21,1,1603328053,1726949283,0
LTE,228,1,3131,19089925,-1,8.499,47.3906,3179,105,1,1603328119,1724369583,0
LTE,228,1,3131,19133190,-1,8.4988,47.3894,17360,58,1,1603328141,1720782245,0
LTE,228,1,3131,19133188,-1,8.5063,47.3879,2554,18,1,1603328157,1704269715,0
LTE,228,1,1616,19285254,-1,8.5169,47.3853,18751,59,1,1603328321,1715865303,0
LTE,228,1,1616,19285252,-1,8.5232,47.3833,19270,89,1,1603328341,1715865303,0
LTE,228,1,1616,17524739,-1,8.5255,47.387,3500,5,1,1603328371,1724165591,0
LTE,228,1,1616,18061063,-1,8.5428,47.3802,601,116,1,1603329495,1725385265,0
LTE,228,1,1616,19119108,-1,8.5404,47.3868,1000,83,1,1603329605,1722944768,0
LTE,228,1,1616,19090181,-1,8.5365,47.3838,500,123,1,1603329617,1722959466,0
LTE,228,1,1616,19090177,-1,8.5426,47.386,1108,38,1,1603329633,1714398788,0
LTE,228,1,1616,18976772,-1,8.5383,47.3914,1584,110,1,1603329707,1722959465,0
LTE,228,1,1616,19088387,-1,8.5397,47.395,500,118,1,1603329788,1722959463,0
LTE,228,1,1717,18982401,-1,8.5485,47.405,1000,29,1,1603330098,1723336563,0
LTE,228,1,1717,18982402,-1,8.5463,47.4024,1000,19,1,1603350061,1723336563,0
LTE,228,1,1717,18978306,-1,8.5465,47.3994,1000,31,1,1603350871,1715420168,0
LTE,228,1,1717,18972418,-1,8.5481,47.4062,1000,14,1,1603353025,1723336563,0
LTE,228,1,1616,19088385,-1,8.54,47.3951,1000,41,1,1603359175,1723336563,0
LTE,228,1,1616,18976770,-1,8.5365,47.3916,1386,43,1,1603359200,1723336564,0
LTE,228,1,1616,19090180,-1,8.5413,47.386,1141,72,1,1603359333,1722944768,0
LTE,228,1,1616,19119110,-1,8.541,47.3827,1000,60,1,1603359432,1725151566,0
LTE,228,2,42310,5262082,0,6.527,46.7546,1000,19,1,1603177122,1705149004,0
LTE,228,2,42300,5297160,0,6.9316,46.9921,1000,11,1,1603187231,1705595177,0
LTE,228,1,2626,18758914,0,7.1103,46.9964,1584,68,1,1604227141,1713104168,0
LTE,228,1,2424,18501638,0,7.165,46.9521,2924,133,1,1604227337,1719607066,0
LTE,228,1,4141,18462212,0,7.1562,46.9443,1537,129,1,1604227480,1719607066,0
LTE,228,1,4141,18477060,0,7.1282,46.9324,1139,29,1,1604227744,1711667644,0
LTE,228,1,4141,18477058,0,7.1231,46.9288,1697,7,1,1604227871,1711667645,0
LTE,228,1,4141,18819077,0,7.1173,46.9271,1000,37,1,1604227960,1711667645,0
LTE,228,1,4141,17607950,0,7.1177,46.9271,1000,17,1,1604228052,1711667645,0
LTE,228,1,2626,18758917,0,7.1069,46.9982,1000,26,1,1604228955,1717136408,0
LTE,228,1,2626,17343749,0,7.0909,47.0381,4540,2,1,1604230660,1681015456,0
LTE,228,1,2626,18392065,0,7.092,47.0394,1608,15,1,1604230892,1681015235,0
LTE,228,1,2626,18406913,0,7.0706,47.0058,3869,34,1,1604230901,1711451951,0
LTE,228,1,2626,18758915,0,7.0916,47.0009,1352,80,1,1604292751,1711451952,0
LTE,228,1,2626,18758918,0,7.0883,47.0016,1484,129,1,1604292764,1717136408,0
LTE,228,1,2626,19354882,0,7.0644,47.0048,3603,39,1,1604292963,1711451951,0
LTE,228,1,2222,19223810,0,7.0375,47.0096,3687,63,1,1604312317,1724550783,0
LTE,228,1,2626,19354885,0,7.0692,47.0061,1349,37,1,1604312389,1717136408,0
LTE,228,1,2626,18406915,0,7.0732,47.005,1034,52,1,1604312736,1717136408,0
LTE,228,1,2222,19223813,0,7.0345,47.0092,2175,75,1,1604321534,1717136409,0
LTE,228,1,2222,18541826,0,7.0292,47.0231,2448,52,1,1604326081,1724550783,0
LTE,228,1,2222,18541829,0,7.0341,47.0142,4114,30,1,1604326667,1717136408,0
LTE,228,1,3434,18663940,-1,7.9864,47.359,1000,40,1,1604280896,1725982384,0
LTE,228,1,3434,18663942,-1,7.9737,47.3567,1019,62,1,1604280976,1725982384,0
LTE,228,1,3434,18673925,-1,7.9422,47.3545,504,29,1,1604281166,1726949286,0
LTE,228,1,3434,18673926,-1,7.9339,47.3554,843,50,1,1604281206,1726949286,0
LTE,228,1,3434,19048198,-1,8.01,47.3227,1287,125,1,1604301363,1725461784,0
LTE,228,1,3434,19048195,-1,8.012,47.3226,1175,107,1,1604301379,1725461660,0
LTE,228,1,3434,19048193,-1,8.0246,47.3259,982,146,1,1604301412,1719578770,0
LTE,228,1,3434,18812165,-1,8.2209,47.4063,2295,78,1,1604302067,1720463288,0
LTE,228,1,4343,18469126,-1,8.2616,47.4126,1000,58,1,1604302273,1720015810,0
LTE,228,1,4343,18925830,-1,8.2815,47.407,2648,53,1,1604302521,1706530266,0
LTE,228,1,909,18466817,0,8.7066,47.2154,4183,25,1,1604582467,1702829422,0
LTE,228,1,909,16943617,0,8.6847,47.2509,5959,41,1,1604582552,1688182315,0
LTE,228,2,42300,5373954,0,6.8434,46.8272,1704,107,1,1604508006,1714939408,0
LTE,228,2,42310,21786121,0,6.6298,46.7675,1000,52,1,1604508640,1690476147,0
LTE,228,1,2222,19275268,0,7.0176,47.0133,6404,12,1,1604844663,1685101496,0
LTE,228,1,2626,17343748,0,7.0907,47.0378,1000,4,1,1604845394,1681015503,0
LTE,228,1,2626,18758916,0,7.1067,47.0029,1000,38,1,1605028002,1713104169,0
LTE,228,1,2626,18832900,0,7.1232,46.9969,1504,118,1,1605446740,1717136408,0
LTE,228,2,42310,5263113,0,6.5652,46.7677,6336,40,1,1605517174,1705148893,0
LTE,228,1,3030,19221508,-1,7.3584,46.232,1000,23,1,1605598033,1712074863,0
LTE,228,1,3030,19221505,-1,7.3595,46.2314,1000,11,1,1605598175,1711551363,0
LTE,228,2,41600,16287242,-1,8.2739,47.1003,4359,29,1,1600593583,1710439751,0
LTE,228,3,47016,30508547,0,8.5287,47.4114,1000,5,1,1606009619,1708964823,0
LTE,228,3,47016,30508587,0,8.5295,47.4109,1000,25,1,1606010219,1708964824,0
LTE,228,3,47016,30482690,0,8.5296,47.4112,1000,2,1,1606065064,1708964823,0
LTE,228,3,47016,30482710,0,8.5068,47.4126,1766,2,1,1606075533,1708964823,0
LTE,228,1,2626,17778695,0,7.1383,47.0837,8949,2,1,1606199842,1681035321,0
LTE,228,3,47016,30508567,0,8.5285,47.4113,1000,5,1,1606208626,1708964823,0
LTE,228,1,2626,19354881,0,7.0548,47.0093,1539,24,1,1606235803,1711451951,0
LTE,228,1,202,18082305,0,7.2717,46.8285,1673,10,1,1538823958,1726598465,0
LTE,228,3,47016,30681858,0,8.5293,47.4109,1000,11,1,1606346627,1708964824,0
LTE,228,1,3434,18850050,-1,8.0593,47.3554,1448,126,1,1604279234,1714939203,0
LTE,228,1,4343,18842372,-1,8.3002,47.3731,6406,107,1,1606442328,1722866228,0
LTE,228,1,4343,19002884,-1,8.2777,47.3604,1000,12,1,1606442496,1712313486,0
LTE,228,1,4343,19022593,-1,8.2787,47.3515,1000,10,1,1606442631,1720015808,0
LTE,228,1,4343,17222148,-1,8.3247,47.4093,1676,74,1,1606449509,1694164664,0
LTE,228,3,47016,30611745,0,8.5323,47.4063,1000,19,1,1606559957,1708964823,0
LTE,228,3,47016,30611457,0,8.5339,47.399,1308,10,1,1606560094,1708964822,0
LTE,228,3,47016,30492193,0,8.5309,47.3902,2252,7,1,1606560329,1709897526,0
LTE,228,1,2424,18501635,0,7.1692,46.9562,3905,117,1,1606566981,1714939034,0
LTE,228,1,4141,18462209,0,7.1604,46.9471,1554,138,1,1606567020,1713104167,0
LTE,228,1,4141,18082565,0,7.1626,46.9495,2856,12,1,1606567169,1714939034,0
LTE,228,1,4141,18477057,0,7.1264,46.931,1000,8,1,1606567222,1711667645,0
LTE,228,1,202,18920705,0,7.2216,46.8061,1000,21,1,1606568457,1724086207,0
LTE,228,1,202,18577414,0,7.2609,46.7925,1465,30,1,1606568774,1724086207,0
LTE,228,1,202,18577412,0,7.2802,46.7792,1000,27,1,1606568809,1724086208,0
LTE,228,1,202,18195972,0,7.2855,46.7701,1000,11,1,1606568913,1724086208,0
LTE,228,1,202,18556163,0,7.3036,46.7209,2083,6,1,1606569307,1724086209,0
LTE,228,1,202,17137666,0,7.2997,46.6972,2359,44,1,1606569477,1724090433,0
LTE,228,1,202,18292229,0,7.3099,46.7126,1000,9,1,1606569486,1724090433,0
LTE,228,1,202,18292227,0,7.2986,46.6902,1737,5,1,1606569581,1724086209,0
LTE,228,1,202,18995716,0,7.2939,46.6797,1000,11,1,1606569834,1724090428,0
LTE,228,1,202,18995715,0,7.2873,46.6699,1053,16,1,1606570124,1724090428,0
LTE,228,1,202,18995714,0,7.2904,46.6709,1000,6,1,1606570602,1724090428,0
LTE,228,1,202,18995713,0,7.2927,46.6752,1000,29,1,1606570609,1724090428,0
LTE,228,1,202,18195971,0,7.2863,46.7578,1000,6,1,1606573367,1724086208,0
LTE,228,1,202,18920709,0,7.2521,46.7967,1000,7,1,1606573809,1724086207,0
LTE,228,1,4141,18525443,0,7.1627,46.9497,3018,40,1,1606575300,1719607066,0
LTE,228,1,4141,18462213,0,7.1395,46.9368,3750,92,1,1606575962,1714939212,0
LTE,228,1,2626,18030854,0,7.2064,47.037,3372,19,1,1606740013,1713104170,0
LTE,228,1,2626,18832898,0,7.1293,46.9966,1312,84,1,1606740606,1722290705,0
LTE,228,2,42100,5158666,0,6.6176,46.5234,1012,7,1,1605977306,1710793699,0
LTE,228,2,42100,5157640,0,6.6093,46.5246,1600,10,1,1605977508,1710793699,0
LTE,228,3,47016,30482720,0,8.5301,47.411,1000,2,1,1606837321,1708964823,0
LTE,228,2,42310,5169674,0,6.5303,46.7346,7604,112,1,1606928567,1709568244,0
LTE,228,2,42310,5169672,0,6.5809,46.7369,926,121,1,1606928572,1714939406,0
LTE,228,2,41100,5204490,0,7.0915,46.7682,2083,57,1,1607098278,1719184037,0
LTE,228,1,2626,18832899,0,7.1641,46.9903,8989,145,1,1607181631,1717136407,0
LTE,228,1,2424,17464324,0,7.2341,46.9741,3462,34,1,1607182095,1722290707,0
LTE,228,1,2424,18831107,0,7.2569,46.9601,2535,104,1,1607182199,1722290707,0
LTE,228,1,2424,18831105,0,7.2687,46.9597,1283,105,1,1607182212,1722290708,0
LTE,228,1,2424,17780482,0,7.3169,46.956,914,122,1,1607182322,1714939211,0
LTE,228,1,2424,18846721,0,7.3423,46.9416,1059,118,1,1607182412,1725461643,0
LTE,228,1,1212,18171395,0,7.3636,46.9445,5947,6,1,1607182433,1714939036,0
LTE,228,1,1212,18597890,0,7.3877,46.9528,7589,120,1,1607182522,1724689094,0
LTE,228,1,1212,18597889,0,7.3948,46.9533,961,137,1,1607182566,1722165968,0
LTE,228,1,1212,18593284,0,7.4127,46.953,914,111,1,1607182592,1725185108,0
LTE,228,1,2424,19032579,0,7.4684,46.9727,702,27,1,1607182799,1726949345,0
LTE,228,1,1212,18594817,0,7.4691,46.9714,6239,107,1,1607182808,1725461832,0
LTE,228,1,2424,19032577,0,7.4685,46.9808,6604,117,1,1607182821,1725461645,0
LTE,228,1,2424,19124228,0,7.482,46.993,783,120,1,1607182888,1722113226,0
LTE,228,1,2424,19124227,0,7.4871,46.9979,994,128,1,1607182910,1722113226,0
LTE,228,1,2424,18939653,0,7.497,47.0141,944,137,1,1607182998,1725461831,0
LTE,228,1,2424,18939652,0,7.4994,47.0183,4527,104,1,1607183010,1725461830,0
LTE,228,1,2424,18939395,0,7.5034,47.0204,4885,46,1,1607183022,1723930026,0
LTE,228,1,2424,18747395,0,7.532,47.0468,1378,124,1,1607183173,1725461830,0
LTE,228,1,2424,18747393,0,7.5409,47.0541,1133,118,1,1607183178,1725461829,0
LTE,228,1,2424,18748417,0,7.5554,47.0613,1112,128,1,1607183256,1725461829,0
LTE,228,1,2424,16896271,0,7.5733,47.087,1107,123,1,1607183369,1725461828,0
LTE,228,1,2424,17731587,0,7.5734,47.0825,1000,46,1,1607186286,1725461648,0
LTE,228,1,2424,17731586,0,7.5667,47.0721,1485,153,1,1607186582,1725461829,0
LTE,228,1,2424,18748420,0,7.5471,47.0573,788,122,1,1607186691,1722113227,0
LTE,228,1,2424,18747140,0,7.5275,47.0333,830,130,1,1607186774,1722113227,0
LTE,228,1,2424,19124226,0,7.4811,46.9924,842,129,1,1607187002,1725461831,0
LTE,228,1,2424,18714626,0,7.4686,46.9815,1560,50,1,1607187340,1726949345,0
LTE,228,1,1212,18593025,0,7.4347,46.9661,756,113,1,1607187514,1726687032,0
LTE,228,1,2424,18958849,0,7.2628,46.9601,2461,102,1,1607188019,1719607067,0
LTE,228,1,2424,18501633,0,7.202,46.962,3085,119,1,1607188158,1722290707,0
UMTS,228,2,20100,29255120,367,8.3461,47.4408,1186,66,1,1607350674,1690946970,0
LTE,228,2,42200,4994562,-1,7.0731,46.1077,3597,60,1,1607510188,1709714913,0
LTE,228,2,42200,4994818,-1,7.0594,46.0891,1214,94,1,1607511261,1709895316,0
LTE,228,2,42200,4969984,-1,7.054,46.082,2606,142,1,1607511351,1709895316,0
LTE,228,3,47016,30472705,0,8.516,47.3986,6749,9,1,1607593652,1722870185,0
LTE,228,3,47016,30472707,0,8.4963,47.3915,3580,18,1,1607593712,1705079345,0
LTE,228,3,47016,30469664,0,8.5327,47.4184,4216,2,1,1607595679,1722870185,0
LTE,228,3,47016,30469663,0,8.5053,47.3967,7372,9,1,1607595738,1722870185,0
LTE,228,3,47016,30644737,0,8.4902,47.428,1592,6,1,1607598599,1712259662,0
LTE,228,2,42200,4982288,-1,7.4299,46.2066,1720,60,1,1607599540,1709732407,0
LTE,228,2,41100,5326848,-1,7.0853,46.6872,3187,136,1,1607942161,1712249053,0
LTE,228,2,41100,11521028,-1,7.0775,46.6755,1000,10,1,1607942181,1709228168,0
LTE,228,2,41100,5202944,-1,7.0899,46.7065,2059,123,1,1607942271,1712249052,0
LTE,228,2,41100,5273090,-1,7.0874,46.7321,2311,138,1,1607942321,1712249052,0
LTE,228,2,41100,5273088,-1,7.0867,46.7513,7007,109,1,1607942421,1719184037,0
LTE,228,2,41100,5204481,-1,7.0921,46.7774,2061,104,1,1607942501,1712249052,0
LTE,228,2,41100,5204489,-1,7.0919,46.7793,1479,142,1,1607942531,1709228166,0
LTE,228,2,41100,5204488,-1,7.1035,46.7928,4255,102,1,1607942561,1719184037,0
LTE,228,2,41100,5204480,-1,7.1021,46.7916,4088,103,1,1607942601,1719184037,0
LTE,228,2,41100,5205513,-1,7.1247,46.8033,1068,113,1,1607942641,1712222173,0
LTE,228,2,41100,5205512,-1,7.1421,46.8171,3806,112,1,1607942681,1709228165,0
LTE,228,2,41100,5206530,-1,7.168,46.8432,2933,107,1,1607942741,1712249050,0
LTE,228,2,41100,5167616,-1,7.1561,46.8349,3542,66,1,1607942791,1719184037,0
LTE,228,2,41100,11524609,-1,7.1888,46.8539,1016,102,1,1607942881,1724078346,0
LTE,228,2,41100,11524608,-1,7.2018,46.8606,7469,106,1,1607942901,1724078346,0
LTE,228,2,41100,5206528,-1,7.1954,46.8576,1326,93,1,1607942921,1724078346,0
LTE,228,2,41000,2707456,-1,7.3637,46.9174,1000,39,1,1607943381,1709665099,0
LTE,228,2,41000,2569738,-1,7.4495,46.9691,876,105,1,1607943711,1705148883,0
LTE,228,2,41000,2564104,-1,7.4656,46.9747,6678,165,1,1607943751,1714939413,0
LTE,228,2,41000,2595082,-1,7.4728,46.9601,1000,27,1,1607943931,1680935651,0
LTE,228,2,41000,2595338,-1,7.4688,46.9574,1000,48,1,1607944021,1680935582,0
LTE,228,2,41000,2564874,-1,7.4841,46.9373,1000,51,1,1607944191,1680929858,0
LTE,228,2,41000,2564872,-1,7.4898,46.9366,1000,39,1,1607944221,1680929829,0
LTE,228,2,41000,2593289,-1,7.4945,46.9308,4171,73,1,1607944241,1680929787,0
LTE,228,2,41000,2594825,-1,7.4703,46.9532,1000,71,1,1607953785,1680935600,0
LTE,228,2,41100,5202945,-1,7.0883,46.7211,1000,59,1,1607955345,1712249052,0
LTE,228,2,41100,5326852,-1,7.0869,46.6834,4655,69,1,1607955395,1712222171,0
LTE,228,2,41100,11521024,-1,7.0645,46.641,4183,34,1,1607955535,1712249054,0
LTE,228,2,41100,5209345,-1,7.1066,46.6118,8610,107,1,1607955795,1712249055,0
